HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common name,Female maturity (days),Male maturity (days),Gestation/Incubation (days),Weaning (days),Litter/Clutch size,Litters/Clutches per year,Inter-litter/Interbirth interval,Birth weight (g),Weaning weight (g),Adult weight (g),Growth rate (1/days),Maximum longevity (yrs),Source,Specimen origin,Sample size,Data quality,IMR (per yr),MRDT (yrs),Metabolic rate (W),Body mass (g),Temperature (K),References,Binomial Name,PlacentalMammal,Maximum longevity (months),YoungPerYear_Litters,YoungPerYear_Interval,YoungPerYear_Estimated,YoungMassPerYear_Estimated (g)
2717,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,norvegicus,Norway rat,90.0,70.0,21.0,25.0,9.9,3.7,,5.81,63.8,300.0,,3.8,857,captivity,large,acceptable,0.002,0.3,1.404,206.9,310.25,"1,2,36,117,119,121,174,188,189,378,434,436,441,455,511,607,610,680,707,715,776,777,851,857,858,915,960,962,981,1067,1103,1136",Rattus norvegicus,True,45.599999999999994,2.6756756756756754,,2.6756756756756754,15.545675675675673
2718,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,rattus,Rat,90.0,112.0,22.0,26.0,7.3,4.3,36.0,4.55,39.7,200.0,0.0207,4.2,671,captivity,large,acceptable,,,0.77,117.0,311.15,"36,434,441,455,610,671,680,731,1032",Rattus rattus,True,50.400000000000006,1.6976744186046513,0.72,1.1055883417417844,5.030426954925119
2719,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,pumilio,Four-striped grass mouse,42.0,64.0,25.0,14.0,6.0,4.0,29.0,2.67,8.4,51.0,0.0361,4.5,671,captivity,medium,acceptable,,,0.179,39.6,310.15,"36,420,434,455,671,680,731",Rhabdomys pumilio,True,54.0,1.5,0.4767123287671233,0.8456172261435342,2.257797993803236
2720,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhombomys,opimus,Great gerbil,105.0,105.0,28.0,22.0,5.0,2.5,,4.75,,285.0,,4.5,671,captivity,small,acceptable,,,,,,"1,455,571,671",Rhombomys opimus,True,54.0,2.0,,2.0,9.5
2721,Animalia,Chordata,Mammalia,Rodentia,Muridae,Sekeetamys,calurus,Bushy-tailed jird,,,,,2.9,,,,,65.0,,7.3,671,captivity,medium,acceptable,,,0.274,63.6,310.65,"36,420,455,542,671",Sekeetamys calurus,True,87.6,,,,
2723,Animalia,Chordata,Mammalia,Rodentia,Muridae,Tatera,indica,Indian gerbil,77.0,91.0,26.0,24.0,5.4,4.2,48.0,3.0,,146.7,0.024,7.0,671,captivity,small,acceptable,,,0.422,86.9,309.15,"36,420,434,455,542,571,610,671,680,731",Tatera indica,True,84.0,1.2857142857142858,0.7101369863013699,0.9555277432402272,2.8665832297206815
2729,Animalia,Chordata,Mammalia,Rodentia,Muridae,Zyzomys,palatilis,Carpentarian rock rat,,,,,,,,,,123.0,,6.2,671,captivity,small,acceptable,,,,,,"671,730",Zyzomys palatilis,True,74.4,,,,
2730,Animalia,Chordata,Mammalia,Rodentia,Muridae,Zyzomys,pedunculatus,Central rock rat,,,,,,,,,,100.0,,7.5,671,captivity,small,acceptable,,,,,,"671,730",Zyzomys pedunculatus,True,90.0,,,,
2731,Animalia,Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,coypus,Nutria,152.0,152.0,131.0,91.0,6.0,2.3,130.0,225.0,1750.0,7850.0,,8.5,671,captivity,large,high,,,,,307.75,"434,441,455,520,610,671,676,680,776,1032",Myocastor coypus,True,102.0,2.608695652173913,2.136986301369863,2.361090187421644,531.2452921698699
2732,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys,emini,Giant rat,,,,,1.0,,,,,1300.0,,7.4,671,captivity,tiny,acceptable,,,,,,"455,671,730",Cricetomys emini,True,88.80000000000001,,,,
2733,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys,gambianus,Gambian rat,158.0,,34.0,31.0,3.5,3.75,,25.7,,1500.0,0.042,8.4,671,captivity,small,acceptable,,,6.024,1686.7,308.75,"36,420,455,671,731",Cricetomys gambianus,True,100.80000000000001,0.9333333333333333,,0.9333333333333333,23.986666666666668
2734,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Dendromus,melanotis,Gray climbing mouse,,,25.0,,4.6,,,,,7.4,,4.2,671,captivity,small,acceptable,,,,,,"455,610,671",Dendromus melanotis,True,50.400000000000006,,,,
2735,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Dendromus,mesomelas,Brant's climbing mouse,,,,,4.4,,,,,13.0,,3.3,671,captivity,small,acceptable,,,,,,"434,455,610,671",Dendromus mesomelas,True,39.599999999999994,,,,
2736,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Hypogeomys,antimena,Malagasy giant rat,730.0,365.0,120.0,35.0,1.0,,,,,1250.0,,12.6,671,captivity,small,acceptable,,,,,,"434,455,646,671",Hypogeomys antimena,True,151.2,,,,
2737,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Mystromys,albicaudatus,White-tailed mouse,109.0,,38.0,32.0,3.0,,36.0,6.5,40.0,106.0,,6.3,671,captivity,small,acceptable,,,0.707,93.8,306.15,"36,420,434,455,542,610,671,680",Mystromys albicaudatus,True,75.6,,0.2958904109589041,0.2958904109589041,1.9232876712328768
2738,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Saccostomus,campestris,Pouched mouse,45.0,,21.0,25.0,6.8,,51.0,2.6,,47.4,,4.5,671,captivity,small,acceptable,,,0.274,68.1,308.45,"36,420,434,455,542,610,671",Saccostomus campestris,True,54.0,,0.9501369863013698,0.9501369863013698,2.4703561643835616
2740,Animalia,Chordata,Mammalia,Rodentia,Octodontidae,Octodon,degus,Degu,182.0,182.0,90.0,36.0,6.0,1.8,,14.0,71.2,235.0,0.0323,14.0,671,captivity,large,acceptable,,,0.958,199.6,310.75,"36,420,434,455,610,671,680,731",Octodon degus,True,168.0,3.333333333333333,,3.333333333333333,46.666666666666664
2742,Animalia,Chordata,Mammalia,Rodentia,Octodontidae,Spalacopus,cyanus,Coruro,,,80.0,,2.4,1.8,,8.9,,98.0,,10.8,671,captivity,small,acceptable,,,0.561,126.2,309.65,"36,420,434,610,671,978",Spalacopus cyanus,True,129.60000000000002,1.3333333333333333,,1.3333333333333333,11.866666666666667
2743,Animalia,Chordata,Mammalia,Rodentia,Pedetidae,Pedetes,capensis,Springhare,1034.0,,80.0,46.0,1.0,3.6,101.0,275.0,1300.0,3500.0,,20.0,671,captivity,small,acceptable,,,4.427,2300.0,309.05,"36,420,434,455,542,671,978",Pedetes capensis,True,240.0,0.2777777777777778,0.27671232876712326,0.2772445414587009,76.24224890114276
2746,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,harrisii,Harris's antelope squirrel,319.0,,30.0,51.0,6.8,1.0,,3.8,45.0,126.0,,10.6,671,captivity,medium,acceptable,,,,,,"434,455,538,610,671",Ammospermophilus harrisii,True,127.19999999999999,6.8,,6.800000000000001,25.84
2747,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,leucurus,White-tailed antelope squirrel,365.0,365.0,29.0,66.0,8.0,1.3,,3.21,35.0,105.0,0.0284,11.2,671,captivity,small,acceptable,,,0.511,94.1,310.65,"36,420,441,455,671,731",Ammospermophilus leucurus,True,134.39999999999998,6.153846153846153,,6.153846153846152,19.753846153846148
2751,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,caniceps,Gray-bellied squirrel,,,,,2.2,,,,,257.0,,13.7,671,captivity,small,acceptable,,,,,,"455,610,671,730",Callosciurus caniceps,True,164.39999999999998,,,,
2752,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,erythraeus,Pallas's squirrel,,,,,1.9,2.0,,,,272.0,,17.0,671,captivity,small,acceptable,,,,,,"434,455,671,978",Callosciurus erythraeus,True,204.0,0.95,,0.95,
2753,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,finlaysonii,Finlayson's squirrel,,,,,,,,,,,,12.8,671,captivity,tiny,acceptable,,,,,,671,Callosciurus finlaysonii,True,153.60000000000002,,,,
2754,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,notatus,Plantain squirrel,,,,,3.07,,,,,190.0,,14.8,671,captivity,tiny,acceptable,,,,,,"455,610,671",Callosciurus notatus,True,177.60000000000002,,,,
2755,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,prevostii,Prevost's squirrel,,,48.0,,1.8,,,16.35,,400.0,,21.1,671,captivity,medium,acceptable,,,,,,"434,455,671",Callosciurus prevostii,True,253.20000000000002,,,,
2756,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callospermophilus,lateralis,Golden-mantled ground squirrel,637.0,,30.0,37.0,5.12,0.94,,6.26,74.2,157.6,0.0411,10.4,671,captivity,small,acceptable,,,0.967,249.6,309.45,"36,420,455,610,633,671,676,680,731",Callospermophilus lateralis,True,124.80000000000001,5.446808510638299,,5.446808510638299,34.09702127659575
2759,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Cynomys,ludovicianus,Black-tailed prairie dog,730.0,730.0,30.0,63.0,4.0,1.0,365.0,15.75,148.35,1125.0,0.0111,11.0,671,captivity,large,high,,,2.358,1112.3,,"36,441,455,507,542,671,731",Cynomys ludovicianus,True,132.0,4.0,4.0,4.0,63.0
2763,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,anerythrus,Thomas's rope squirrel,,,,,1.5,,,,,218.0,,10.0,671,captivity,small,acceptable,,,0.58,63.0,,"36,455,610,671",Funisciurus anerythrus,True,120.0,,,,
2765,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,pyrropus,Fire-footed rope squirrel,,,,,1.8,,,,,271.7,,9.5,671,captivity,tiny,acceptable,,,,,,"455,610,671",Funisciurus pyrropus,True,114.0,,,,
2767,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Glaucomys,sabrinus,Northern flying squirrel,210.0,,40.0,68.0,3.0,1.0,,5.5,39.74,149.0,0.0088,14.2,671,captivity,small,acceptable,,,,,,"434,441,455,671,731",Glaucomys sabrinus,True,170.39999999999998,3.0,,3.0000000000000004,16.500000000000004
2768,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Glaucomys,volans,Southern flying squirrel,210.0,,40.0,58.0,4.0,1.3,134.0,3.35,46.2,65.4,,19.0,671,captivity,medium,acceptable,,,0.414,67.4,312.15,"36,420,434,441,455,538,610,671,680",Glaucomys volans,True,228.0,3.0769230769230766,1.4684931506849315,2.125662358806295,7.1209689020010885
2769,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Heliosciurus,rufobrachium,Red-legged sun squirrel,,,,,2.7,,,,,326.5,,8.7,671,captivity,small,acceptable,,,0.744,230.0,309.15,"36,420,434,455,671",Heliosciurus rufobrachium,True,104.39999999999999,,,,
2770,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ictidomys,tridecemlineatus,Thirteen-lined ground squirrel,354.0,225.0,28.0,33.0,7.0,1.2,,3.24,16.0,172.7,,7.9,671,captivity,small,acceptable,,,0.983,198.4,308.85,"36,420,455,542,610,671,680",Ictidomys tridecemlineatus,True,94.80000000000001,5.833333333333334,,5.833333333333334,18.900000000000002
2774,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,flaviventris,Yellow-bellied marmot,730.0,730.0,30.0,33.0,4.0,0.9,458.0,33.8,479.0,3500.0,,21.2,671,captivity,tiny,acceptable,,,8.626,4295.0,309.65,"36,420,434,455,610,671,676,680,1150",Marmota flaviventris,True,254.39999999999998,4.444444444444445,5.019178082191781,4.7230771900398345,159.64000902334638
2775,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,marmota,Alpine marmot,730.0,730.0,35.0,47.0,4.0,1.0,914.0,30.0,,3500.0,,17.4,671,captivity,medium,acceptable,,,,,,"272,434,455,542,671,1253",Marmota marmota,True,208.79999999999998,4.0,10.016438356164382,6.329751450464507,189.8925435139352
2776,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,monax,Woodchuck,548.0,548.0,32.0,46.0,4.5,1.0,,27.0,248.0,4000.0,,14.0,671,captivity,medium,acceptable,,,3.696,2650.0,310.15,"36,420,434,455,671,776",Marmota monax,True,168.0,4.5,,4.5,121.5
2777,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,vancouverensis,Vancouver marmot,1186.0,,30.0,,3.3,0.5,,,,4750.0,,12.1,671,captivity,medium,acceptable,,,,,,"455,538,610,671",Marmota vancouverensis,True,145.2,6.6,,6.599999999999999,
2778,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,variegatus,Rock squirrel,,,30.0,53.0,4.3,1.5,,7.8,100.0,663.0,,9.8,671,captivity,small,acceptable,,,,,,"455,610,671",Otospermophilus variegatus,True,117.60000000000001,2.8666666666666667,,2.8666666666666667,22.36
2781,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Petaurista,alborufus,Red and white giant flying squirrel,,,,,,,,,,1700.0,,21.4,671,captivity,small,acceptable,,,,,,"434,671",Petaurista alborufus,True,256.79999999999995,,,,
2782,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Petaurista,leucogenys,Japanese giant flying squirrel,,,,,,,,5.0,,1650.0,,19.2,671,captivity,small,acceptable,,,,,,"455,671",Petaurista leucogenys,True,230.39999999999998,,,,
2786,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Poliocitellus,franklinii,Franklin's ground squirrel,327.0,327.0,28.0,42.0,7.5,1.0,,9.0,,459.0,,7.2,671,captivity,small,acceptable,,,2.19,607.0,,"36,434,455,538,542,610,671,680,978",Poliocitellus franklinii,True,86.4,7.5,,7.499999999999999,67.49999999999999
2788,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Pteromys,volans,Siberian flying squirrel,,,30.0,46.0,2.6,1.5,,,,130.0,,11.4,671,captivity,medium,acceptable,,,,,,"434,455,671",Pteromys volans,True,136.8,1.7333333333333334,,1.7333333333333334,
2790,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ratufa,bicolor,Black giant squirrel,1078.0,,32.0,,1.4,2.0,278.0,77.0,,2000.0,,19.0,671,captivity,tiny,acceptable,,,,,,"455,610,671,680",Ratufa bicolor,True,228.0,0.7,1.0663013698630135,0.8639507850011535,66.52421044508883
2791,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ratufa,indica,Indian giant squirrel,,,84.0,,1.0,,,,,2000.0,,20.0,671,captivity,small,acceptable,,,,,,"455,671",Ratufa indica,True,240.0,,,,
2795,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,aureogaster,Red-bellied squirrel,,,,,2.0,,,,,600.0,,11.5,671,captivity,small,acceptable,,,,,,"455,610,671",Sciurus aureogaster,True,138.0,,,,
2796,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern gray squirrel,343.0,401.0,44.0,66.0,4.0,2.0,,15.0,200.0,533.0,0.0234,23.6,671,captivity,small,acceptable,,,2.062,440.0,311.85,"36,263,264,420,441,455,671,715,731,776,1136",Sciurus carolinensis,True,283.20000000000005,2.0,,2.0,30.0
