,Order,Family,Genus,Species,PlacentalMammal,AdultBodyMass (g),NeonateBodyMass (g),LitterSize (number),GestationLen (d),InterbirthInterval (d),LittersPerYear (number),WeaningAge (d),WeaningBodyMass (g),FemaleSexualMaturity (d),MaleSexualMaturity (d),PantheriaSexualMaturity (d),AgeAtFirstBirth (d),MaxLongevity (m),BasalMetabolicRate (W),BasalMetabolicRate (mLO2hr),BasalMetabolicRate (g),RefsAnAge,RefsPanTHERIA,BinomialName,YoungPerYear_Litters (number),YoungPerYear_Interval (number),YoungPerYear_Estimated (number),YoungMassPerYear_Estimated (g),Order_savage04,Family_savage04,mass_g,BMR_W,BMR_MJ_per_day,species_average_mass_g,species_average_BMR_W,species_average_BMR_MJ_per_day,ref
5632,Rodentia,Geomyidae,Thomomys,talpoides,True,104.64,3.15,4.86,18.999999999999996,365.0,1.0,33.120000000000005,,,,231.94000000000005,,44.99999999999999,,128.10000000000005,104.99999999999997,,75;242;245;247;543;730;740;1245;1246;1297;1822;1849;2028;2151;2655;2938;3015,Thomomys talpoides,4.86,4.86,4.86,15.309000000000001,Rodentia,Geomyidae,106.8,0.792,0.0684288,,,0.0,White & Seymour (2003)
5633,Rodentia,Geomyidae,Thomomys,townsendii,True,263.35,,6.150000000000001,,,2.0,,,,,,,,,,,,1297;1381;2151;2655,Thomomys townsendii,3.0750000000000006,,3.075000000000001,,,,,,,,,,
5634,Rodentia,Geomyidae,Thomomys,umbrinus,True,125.56,,2.2,,,,,,,,,,,,81.00000000000003,95.30000000000004,,1297;1822;2151;2655,Thomomys umbrinus,,,,,Rodentia,Geomyidae,85.0,0.403,0.0348192,90,0.427,0.036892799999999996,White & Seymour (2003)
5635,Rodentia,Geomyidae,Thomomys,umbrinus,True,125.56,,2.2,,,,,,,,,,,,81.00000000000003,95.30000000000004,,1297;1822;2151;2655,Thomomys umbrinus,,,,,Rodentia,Geomyidae,95.3,0.452,0.039052800000000006,,,0.0,Lovegrove (2000)
5636,Chiroptera,Pteropodidae,Thoopterus,nigrescens,True,66.12000000000003,,0.98,,,,,,,,,,,,,,,978;1297;1658;2143;2151;2655,Thoopterus nigrescens,,,,,,,,,,,,,
5637,Rodentia,Echimyidae,Thrichomys,apereoides,True,322.99999999999994,21.099999999999998,3.1,94.0,97.0,2.5,46.0,,177.99999999999997,,126.29999999999998,,83.99999999999999,1.153,206.72,322.99999999999994,"36,420,434,455,610,671,978",890;1297;1822;2458;2655,Thrichomys apereoides,1.24,0.8238356164383562,1.0107206163839548,21.326205005701446,Rodentia,Echimyidae,323.0,1.153,0.09961919999999999,323,1.153,0.09961919999999999,White & Seymour (2003)
5638,Rodentia,Echimyidae,Thrichomys,inermis,True,,,,,,,,,,,,,,,,,,,Thrichomys inermis,,,,,,,,,,,,,
5639,Rodentia,Echimyidae,Thrichomys,pachyurus,True,,,,,,,,,,,,,,,,,,,Thrichomys pachyurus,,,,,,,,,,,,,
5640,Rodentia,Thryonomyidae,Thryonomys,gregorianus,True,2707.140000000001,,2.91,91.24000000000002,,2.0,,,,,,,,,,,,1297;2629;2655,Thryonomys gregorianus,1.455,,1.455,,,,,,,,,,
5641,Rodentia,Thryonomyidae,Thryonomys,swinderianus,True,,128.99999999999997,4.0,155.00000000000003,,2.3,30.000000000000004,,365.0,365.0,175.38000000000005,456.24999999999994,64.80000000000003,,,,"434,455,610,671,680,698,699",130;543;923;1297;1594;1849;2629;2655;2903,Thryonomys swinderianus,1.7391304347826089,,1.7391304347826089,224.3478260869565,,,,,,,,,
5660,Chiroptera,Thyropteridae,Thyroptera,discifera,True,3.13,,,,,,,,,,,,,,,,,1658;2143;2151;2655,Thyroptera discifera,,,,,,,,,,,,,
5661,Chiroptera,Thyropteridae,Thyroptera,lavali,True,,,,,,,,,,,,,,,,,,,Thyroptera lavali,,,,,,,,,,,,,
5662,Chiroptera,Thyropteridae,Thyroptera,tricolor,True,4.52,1.09,0.98,154.23999999999998,,2.0,,,,,,,,,,,,196;679;716;890;1297;1658;1784;2143;2151;2622;2655;2719;2751;3050,Thyroptera tricolor,0.49,,0.49,0.5341,,,,,,,,,
5664,Rodentia,Muridae,Tokudaia,muenninki,True,,,,,,,,,,,,,,,,,,,Tokudaia muenninki,,,,,,,,,,,,,
5665,Rodentia,Muridae,Tokudaia,osimensis,True,84.64999999999999,,,,,,,,,,,,,,,,,456,Tokudaia osimensis,,,,,,,,,,,,,
5666,Cingulata,Dasypodidae,Tolypeutes,matacus,True,1160.0,79.99999999999997,1.0,119.99999999999997,,1.0,55.000000000000014,,319.99999999999994,319.99999999999994,330.3700000000002,,441.59999999999985,1.172,209.95999999999995,1160.0,"36,420,455,542,610,731",403;890;1297;1822;1946;1947;2151;2655,Tolypeutes matacus,1.0,,1.0,79.99999999999997,Xenarthra,Dasypodidae,1160.0,1.172,0.10126079999999998,1 160.0,1.172,0.10126079999999998,White & Seymour (2003)
5667,Cingulata,Dasypodidae,Tolypeutes,tricinctus,True,1465.7200000000005,,0.93,,,1.0,,,,,,,,,,,,511;736;899;1297;2655,Tolypeutes tricinctus,0.93,,0.93,,,,,,,,,,
5668,Chiroptera,Molossidae,Tomopeas,ravus,True,,,,,,,,,,,,,,,,,,890;1658;2151,Tomopeas ravus,,,,,,,,,,,,,
5669,Chiroptera,Phyllostomidae,Tonatia,bidens,True,27.699999999999996,,0.98,,,,,,,,,,,,39.18,27.400000000000002,,108;196;197;890;1297;1658;1822;1948;2151;2622;2655;2751,Tonatia bidens,,,,,Chiroptera,Phyllostomidae,27.4,0.307,0.026524799999999998,27.4,0.307,0.026524799999999998,McNab (1969)
5670,Chiroptera,Phyllostomidae,Tonatia,saurophila,True,,,,,,,,,,,,,,,,,,,Tonatia saurophila,,,,,,,,,,,,,
5671,Chiroptera,Phyllostomidae,Trachops,cirrhosus,True,36.900000000000006,,0.98,,,,,,,,,,,,,,,108;196;889;984;1297;1658;2143;2144;2151;2289;2622;2655;2719;2751,Trachops cirrhosus,,,,,,,,,,,,,
5672,Primates,Cercopithecidae,Trachypithecus,auratus,True,,,,,,,,,,,,,373.20000000000005,,,,"671,978",741;1544;2344,Trachypithecus auratus,,,,,,,,,,,,,
5673,Primates,Cercopithecidae,Trachypithecus,barbei,True,,,,,,,,,,,,,,,,,,,Trachypithecus barbei,,,,,,,,,,,,,
5674,Primates,Cercopithecidae,Trachypithecus,cristatus,True,,,1.0,,,,365.0,,1461.0000000000002,,,1460.0000000000002,339.60000000000014,,,,"436,455,467,671,679,681",208;543;730;1297;1347;1544;1547;2344;2655;2660;2748;2986;3102,Trachypithecus cristatus,,,,,,,,,,,,,
5675,Primates,Cercopithecidae,Trachypithecus,delacouri,True,,,1.5,,,0.5,,,,,,,,,,,,1015;1544;1848,Trachypithecus delacouri,3.0,,3.0000000000000004,,,,,,,,,,
5676,Primates,Cercopithecidae,Trachypithecus,ebenus,True,,,,,,,,,,,,,,,,,,,Trachypithecus ebenus,,,,,,,,,,,,,
5677,Primates,Cercopithecidae,Trachypithecus,francoisi,True,,457.00000000000017,,,,,398.0,,1460.0000000000002,,,1460.0000000000002,315.60000000000014,,,,"671,681",899;1544;1547;2344;2655,Trachypithecus francoisi,,,,,,,,,,,,,
5678,Primates,Cercopithecidae,Trachypithecus,geei,True,8355.999999999993,,1.02,,,,,,,,,,,,,,,208;741;1347;1544;1547;1848;2344;2655;2660;2986,Trachypithecus geei,,,,,,,,,,,,,
5679,Primates,Cercopithecidae,Trachypithecus,germaini,True,,,,,,,,,,,,,,,,,,,Trachypithecus germaini,,,,,,,,,,,,,
5680,Primates,Cercopithecidae,Trachypithecus,hatinhensis,True,,,,,,,,,,,,,,,,,,,Trachypithecus hatinhensis,,,,,,,,,,,,,
5681,Primates,Cercopithecidae,Trachypithecus,johnii,True,10595.080000000005,,1.02,,,,,,,,,,,,,,,208;730;741;1167;1544;1547;1848;2344;2626;2655;2660;2748;2986,Trachypithecus johnii,,,,,,,,,,,,,
5682,Primates,Cercopithecidae,Trachypithecus,laotum,True,,,,,,,,,,,,,,,,,,1544,Trachypithecus laotum,,,,,,,,,,,,,
5683,Primates,Cercopithecidae,Trachypithecus,obscurus,True,,299.99999999999994,1.0,144.99999999999997,,0.5,365.0,,1461.0000000000002,,,1460.0000000000002,406.79999999999995,,,,"434,436,455,467,610,671,679,681",208;543;730;741;1297;1347;1544;1547;1848;2151;2344;2655;2660;2748;2986,Trachypithecus obscurus,2.0,,2.0,599.9999999999999,,,,,,,,,
5684,Primates,Cercopithecidae,Trachypithecus,phayrei,True,,,1.0,167.00000000000006,456.00000000000017,0.8,309.0000000000001,,,,,,339.60000000000014,,,,"671,681,978",741;1544;1547;1766;1767;2344;2655,Trachypithecus phayrei,1.25,1.2493150684931513,1.2496574873206014,,,,,,,,,,
5685,Primates,Cercopithecidae,Trachypithecus,pileatus,True,,,,,,,,,,,,,302.4000000000001,,,,"671,730",730;741;1347;1544;1547;1848;2344;2655;2986,Trachypithecus pileatus,,,,,,,,,,,,,
5686,Primates,Cercopithecidae,Trachypithecus,poliocephalus,True,,,,,,,,,,,,,,,,,,1544,Trachypithecus poliocephalus,,,,,,,,,,,,,
5687,Primates,Cercopithecidae,Trachypithecus,shortridgei,True,,,,,,,,,,,,,,,,,,,Trachypithecus shortridgei,,,,,,,,,,,,,
5688,Primates,Cercopithecidae,Trachypithecus,vetulus,True,7205.079999999997,359.9900000000001,1.01,204.72000000000006,783.8299999999999,,245.77999999999994,1053.75,,,1113.6999999999998,1460.0000000000002,275.9999999999999,,,,,208;543;730;741;1297;1347;1544;1547;1763;1767;1848;2344;2493;2655;2660;2986,Trachypithecus vetulus,,2.168954246575342,2.168954246575342,780.8018392246577,,,,,,,,,
5689,Artiodactyla,Bovidae,Tragelaphus,angasii,True,,5232.500000000004,1.0,223.99999999999994,295.0000000000001,1.2,213.00000000000009,,452.00000000000017,,645.5100000000001,695.7800000000001,221.99999999999997,,,,"434,455,542,671,680,817",87;543;730;869;917;1297;1763;1848;2629;2655;2693;2986,Tragelaphus angasii,0.8333333333333334,0.808219178082192,0.8206801945551995,4294.209118010084,,,,,,,,,
5690,Artiodactyla,Bovidae,Tragelaphus,buxtoni,True,215000.75000000003,,1.0,,,,,,,,755.1499999999999,,131.99999999999997,,,,,511;869;899;1525;1848;2655;2693,Tragelaphus buxtoni,,,,,,,,,,,,,
5691,Artiodactyla,Bovidae,Tragelaphus,eurycerus,True,,19799.99999999999,1.0,288.00000000000006,,0.7,,,805.9999999999998,913.9999999999997,887.4599999999998,,262.7999999999999,,,,"434,455,610,671,680",543;869;917;1297;1525;1848;2366;2655;2693;2875;2882;2986,Tragelaphus eurycerus,1.4285714285714286,,1.4285714285714286,28285.71428571427,,,,,,,,,
5692,Artiodactyla,Bovidae,Tragelaphus,imberbis,True,,5999.999999999995,1.0,235.0,258.9999999999999,1.3,274.00000000000006,,504.00000000000006,504.00000000000006,666.44,1115.0699999999997,237.60000000000005,,,,"434,455,671,677,680,731,978",543;730;869;917;1297;1525;1848;2655;2693;2886;2986,Tragelaphus imberbis,0.7692307692307692,0.7095890410958902,0.7388083133803487,4432.849880282089,,,,,,,,,
5693,Artiodactyla,Bovidae,Tragelaphus,scriptus,True,,3800.0000000000014,1.0,188.0,236.0000000000001,1.5,,,496.00000000000017,,431.6099999999999,644.1499999999997,183.60000000000002,,,,"434,455,542,610,671,677,680,731,978",57;200;730;854;869;1297;1525;1573;1848;2629;2655;2693;2986;3057,Tragelaphus scriptus,0.6666666666666666,0.6465753424657538,0.6565441556441596,2494.867791447807,,,,,,,,,
5694,Artiodactyla,Bovidae,Tragelaphus,spekii,True,,3999.9999999999995,1.0,242.00000000000009,352.99999999999994,1.0,,,401.00000000000006,,619.06,608.33,271.20000000000016,,,,"434,455,610,671,680",543;730;869;904;1297;1525;1844;1848;2629;2655;2693;2986,Tragelaphus spekii,1.0,0.9671232876712327,0.9834242663628108,3933.6970654512425,,,,,,,,,
5695,Artiodactyla,Bovidae,Tragelaphus,strepsiceros,True,,15000.000000000004,1.0,228.00000000000006,365.0,1.0,183.00000000000009,,517.0,,665.3799999999998,912.5,282.00000000000006,,,,"455,542,671,951,1027,1135",453;543;730;854;869;1297;1525;1573;1577;1848;2629;2655;2693;2986,Tragelaphus strepsiceros,1.0,1.0,1.0,15000.000000000004,,,,,,,,,
5696,Artiodactyla,Tragulidae,Tragulus,javanicus,True,1615.5000000000005,369.9999999999999,1.0,144.0,,,83.99999999999999,,167.00000000000006,167.00000000000006,157.32000000000002,,167.99999999999997,4.883000000000001,872.0999999999998,1617.9999999999995,"36,434,455,542,610,671,677,680,951,978,1032",200;543;1297;1561;1822;1848;2152;2655,Tragulus javanicus,,,,,Artiodactyla,Tragulidae,1613.0,4.9,0.42336000000000007,1 615.5,4.883,0.4218912,Heusner (1991)
5697,Artiodactyla,Tragulidae,Tragulus,javanicus,True,1615.5000000000005,369.9999999999999,1.0,144.0,,,83.99999999999999,,167.00000000000006,167.00000000000006,157.32000000000002,,167.99999999999997,4.883000000000001,872.0999999999998,1617.9999999999995,"36,434,455,542,610,671,677,680,951,978,1032",200;543;1297;1561;1822;1848;2152;2655,Tragulus javanicus,,,,,Artiodactyla,Tragulidae,1618.0,4.865,0.420336,,,0.0,Lovegrove (2000)
5698,Artiodactyla,Tragulidae,Tragulus,kanchil,True,,,,,,,,,,,,,,,,,,,Tragulus kanchil,,,,,,,,,,,,,
5699,Artiodactyla,Tragulidae,Tragulus,napu,True,,373.00000000000017,1.0,152.99999999999997,152.0,1.0,90.99999999999997,,137.00000000000003,135.00000000000003,156.25000000000006,250.93000000000006,200.39999999999995,,,,"434,455,610,671,677,978",200;543;1297;1848;2152;2655;3000,Tragulus napu,1.0,0.41643835616438357,0.6453203515808126,240.7044911396432,,,,,,,,,
5700,Artiodactyla,Tragulidae,Tragulus,nigricans,True,,,,,,,,,,,,,,,,,,,Tragulus nigricans,,,,,,,,,,,,,
5701,Artiodactyla,Tragulidae,Tragulus,versicolor,True,,,,,,,,,,,,,,,,,,,Tragulus versicolor,,,,,,,,,,,,,
5702,Artiodactyla,Tragulidae,Tragulus,williamsoni,True,,,,,,,,,,,,,,,,,,,Tragulus williamsoni,,,,,,,,,,,,,
5703,Carnivora,Ursidae,Tremarctos,ornatus,True,,319.99999999999994,1.5,228.00000000000006,,,90.0,,,,,,468.00000000000017,,,,"434,455,671,1142",543;890;1113;1297;2655,Tremarctos ornatus,,,,,,,,,,,,,
5704,Chiroptera,Hipposideridae,Triaenops,auritus,True,,,,,,,,,,,,,,,,,,,Triaenops auritus,,,,,,,,,,,,,
5705,Chiroptera,Hipposideridae,Triaenops,furculus,True,5.56,,,,,,,,,,,,,,,,,1048;1658;2151,Triaenops furculus,,,,,,,,,,,,,
5706,Chiroptera,Hipposideridae,Triaenops,persicus,True,13.18,,,,,,,,,,,,,,,,,196;1388;1658;1861;2143;2151;2622;2655;2719,Triaenops persicus,,,,,,,,,,,,,
5707,Chiroptera,Hipposideridae,Triaenops,rufus,True,9.1,,,,,,,,,,,,,,,,,1045;1048,Triaenops rufus,,,,,,,,,,,,,
5708,Sirenia,Trichechidae,Trichechus,inunguis,True,167593.99999999985,12500.0,1.0,328.0000000000001,,0.5,548.0000000000002,67500.00000000004,1096.0000000000005,1096.0000000000005,1520.7799999999997,,480.0,55.01500000000001,11565.609999999991,165222.99999999994,"2,36,434,443,455,573,610,671",543;890;905;1015;1297;1421;1822;2151;2655,Trichechus inunguis,2.0,,2.0,25000.0,Sirenia,Trichechidae,165223.0,64.52,5.574528,167 594.5,55.015,4.753296,Lovegrove (2000)
5709,Sirenia,Trichechidae,Trichechus,inunguis,True,167593.99999999985,12500.0,1.0,328.0000000000001,,0.5,548.0000000000002,67500.00000000004,1096.0000000000005,1096.0000000000005,1520.7799999999997,,480.0,55.01500000000001,11565.609999999991,165222.99999999994,"2,36,434,443,455,573,610,671",543;890;905;1015;1297;1421;1822;2151;2655,Trichechus inunguis,2.0,,2.0,25000.0,Sirenia,Trichechidae,170000.0,46.91,4.053024,,,0.0,Heusner (1991)
5710,Sirenia,Trichechidae,Trichechus,manatus,True,450000.00000000035,32000.000000000007,1.0,334.99999999999994,1187.0000000000002,0.4,456.00000000000017,,1277.9999999999998,912.9999999999997,1887.8800000000003,,827.9999999999999,70.00559999999997,,,"2,433,434,441,443,455,610,680,731,1302",543;890;899;905;1297;1422;2151;2192;2193;2320;2419;2655,Trichechus manatus,2.5,3.2520547945205487,2.8513395073721703,91242.86423590947,,,,,,,,,
5711,Sirenia,Trichechidae,Trichechus,senegalensis,True,453999.99999999965,,1.0,380.20000000000016,,,,,,,,,,,,,,890;899;1297;1423;2151;2655,Trichechus senegalensis,,,,,,,,,,,,,
5718,Rodentia,Hystricidae,Trichys,fasciculata,True,1749.9999999999995,,,,,,,,,,,,121.19999999999995,,,,,543;2151;2152;2655,Trichys fasciculata,,,,,,,,,,,,,
5719,Rodentia,Echimyidae,Trinomys,albispinus,True,284.9900000000001,,,,,,,,,,,,,,,,,2655,Trinomys albispinus,,,,,,,,,,,,,
5720,Rodentia,Echimyidae,Trinomys,dimidiatus,True,167.59999999999994,,2.0,,,,,,,,,,,,,,,2264;2655,Trinomys dimidiatus,,,,,,,,,,,,,
5721,Rodentia,Echimyidae,Trinomys,eliasi,True,,,3.0000000000000004,,,,,,,,,,,,,,,2265,Trinomys eliasi,,,,,,,,,,,,,
5722,Rodentia,Echimyidae,Trinomys,gratiosus,True,,,1.37,,,,,,,,,,,,,,,2265,Trinomys gratiosus,,,,,,,,,,,,,
5723,Rodentia,Echimyidae,Trinomys,iheringi,True,220.39,,0.97,,,,,,,,,,,,,,,31;569;2225;2265;2655,Trinomys iheringi,,,,,,,,,,,,,
